validation_fold,fraction,seed,station_code,source_fold
fold2_france,0.25,1,BG0053R,fold6_balkan_e
fold2_france,0.25,1,CH0005A,fold4_alpine
fold2_france,0.25,1,CH0011A,fold4_alpine
fold2_france,0.25,1,CH0033A,fold4_alpine
fold2_france,0.25,1,CZ0CCBT,fold8_poland
fold2_france,0.25,1,CZ0ESVR,fold8_poland
fold2_france,0.25,1,CZ0JKOS,fold8_poland
fold2_france,0.25,1,CZ0JKRI,fold8_poland
fold2_france,0.25,1,CZ0KSOM,fold8_poland
fold2_france,0.25,1,CZ0MSMS,fold8_poland
fold2_france,0.25,1,CZ0SBER,fold8_poland
fold2_france,0.25,1,CZ0SKHO,fold8_poland
fold2_france,0.25,1,CZ0STCS,fold8_poland
fold2_france,0.25,1,CZ0TORE,fold8_poland
fold2_france,0.25,1,CZ0TSTD,fold8_poland
fold2_france,0.25,1,CZ0TVER,fold8_poland
fold2_france,0.25,1,CZ0UDOK,fold8_poland
fold2_france,0.25,1,CZ0USTE,fold8_poland
fold2_france,0.25,1,CZ0UTPM,fold8_poland
fold2_france,0.25,1,CZ0UTUS,fold8_poland
fold2_france,0.25,1,CZ0UVSL,fold8_poland
fold2_france,0.25,1,DEBW019,fold4_alpine
fold2_france,0.25,1,DEBW029,fold4_alpine
fold2_france,0.25,1,DEBW099,fold4_alpine
fold2_france,0.25,1,DEBY002,fold4_alpine
fold2_france,0.25,1,DEBY004,fold4_alpine
fold2_france,0.25,1,DEBY005,fold4_alpine
fold2_france,0.25,1,DEBY052,fold4_alpine
fold2_france,0.25,1,DEBY053,fold4_alpine
fold2_france,0.25,1,DEBY058,fold4_alpine
fold2_france,0.25,1,DEBY198,fold4_alpine
fold2_france,0.25,1,DEHE005,fold4_alpine
fold2_france,0.25,1,DEHE018,fold4_alpine
fold2_france,0.25,1,DEHE024,fold4_alpine
fold2_france,0.25,1,DEHE032,fold4_alpine
fold2_france,0.25,1,DEHE037,fold4_alpine
fold2_france,0.25,1,DEHE041,fold4_alpine
fold2_france,0.25,1,DEHE059,fold4_alpine
fold2_france,0.25,1,DEHE061,fold4_alpine
fold2_france,0.25,1,DEHE131,fold4_alpine
fold2_france,0.25,1,DEHE134,fold4_alpine
fold2_france,0.25,1,DENW067,fold4_alpine
fold2_france,0.25,1,DERP010,fold4_alpine
fold2_france,0.25,1,DK0012R,fold5_north
fold2_france,0.25,1,DK0030A,fold5_north
fold2_france,0.25,1,DK0034A,fold5_north
fold2_france,0.25,1,DK0051A,fold5_north
fold2_france,0.25,1,DK0053A,fold5_north
fold2_france,0.25,1,DK0056A,fold5_north
fold2_france,0.25,1,EE0022A,fold5_north
fold2_france,0.25,1,ES0012R,fold1_iberia
fold2_france,0.25,1,ES0016R,fold1_iberia
fold2_france,0.25,1,ES0041A,fold1_iberia
fold2_france,0.25,1,ES0201A,fold1_iberia
fold2_france,0.25,1,ES0567A,fold1_iberia
fold2_france,0.25,1,ES0587A,fold1_iberia
fold2_france,0.25,1,ES0691A,fold1_iberia
fold2_france,0.25,1,ES0692A,fold1_iberia
fold2_france,0.25,1,ES0805A,fold1_iberia
fold2_france,0.25,1,ES0880A,fold1_iberia
fold2_france,0.25,1,ES1138A,fold1_iberia
fold2_france,0.25,1,ES1161A,fold1_iberia
fold2_france,0.25,1,ES1272A,fold1_iberia
fold2_france,0.25,1,ES1386A,fold1_iberia
fold2_france,0.25,1,ES1440A,fold1_iberia
fold2_france,0.25,1,ES1445A,fold1_iberia
fold2_france,0.25,1,ES1502A,fold1_iberia
fold2_france,0.25,1,ES1543A,fold1_iberia
fold2_france,0.25,1,ES1595A,fold1_iberia
fold2_france,0.25,1,ES1616A,fold1_iberia
fold2_france,0.25,1,ES1632A,fold1_iberia
fold2_france,0.25,1,ES1654A,fold1_iberia
fold2_france,0.25,1,ES1670A,fold1_iberia
fold2_france,0.25,1,ES1673A,fold1_iberia
fold2_france,0.25,1,ES1685A,fold1_iberia
fold2_france,0.25,1,ES1718A,fold1_iberia
fold2_france,0.25,1,ES1799A,fold1_iberia
fold2_france,0.25,1,ES1809A,fold1_iberia
fold2_france,0.25,1,ES1857A,fold1_iberia
fold2_france,0.25,1,ES1858A,fold1_iberia
fold2_france,0.25,1,ES1867A,fold1_iberia
fold2_france,0.25,1,ES1868A,fold1_iberia
fold2_france,0.25,1,ES1869A,fold1_iberia
fold2_france,0.25,1,ES1877A,fold1_iberia
fold2_france,0.25,1,ES1885A,fold1_iberia
fold2_france,0.25,1,ES1912A,fold1_iberia
fold2_france,0.25,1,ES1922A,fold1_iberia
fold2_france,0.25,1,ES1937A,fold1_iberia
fold2_france,0.25,1,ES1940A,fold1_iberia
fold2_france,0.25,1,ES2018A,fold1_iberia
fold2_france,0.25,1,ES2028A,fold1_iberia
fold2_france,0.25,1,ES2054A,fold1_iberia
fold2_france,0.25,1,ES2070A,fold1_iberia
fold2_france,0.25,1,ES2129A,fold1_iberia
fold2_france,0.25,1,ES2140A,fold1_iberia
fold2_france,0.25,1,ES2160A,fold1_iberia
fold2_france,0.25,1,FI00397,fold5_north
fold2_france,0.25,1,FI00721,fold5_north
fold2_france,0.25,1,FI00928,fold5_north
fold2_france,0.25,1,GR0003A,fold7_balkan_s
fold2_france,0.25,1,GR0030A,fold7_balkan_s
fold2_france,0.25,1,GR0035A,fold7_balkan_s
fold2_france,0.25,1,GR0039A,fold7_balkan_s
fold2_france,0.25,1,GR0047A,fold7_balkan_s
fold2_france,0.25,1,GR0048A,fold7_balkan_s
fold2_france,0.25,1,HR0005A,fold6_balkan_e
fold2_france,0.25,1,HR0010A,fold6_balkan_e
fold2_france,0.25,1,HR0011A,fold6_balkan_e
fold2_france,0.25,1,HR0031A,fold6_balkan_e
fold2_france,0.25,1,HR0039A,fold6_balkan_e
fold2_france,0.25,1,HR0046A,fold6_balkan_e
fold2_france,0.25,1,HU0030A,fold6_balkan_e
fold2_france,0.25,1,HU0033A,fold6_balkan_e
fold2_france,0.25,1,HU0039A,fold6_balkan_e
fold2_france,0.25,1,HU0056A,fold6_balkan_e
fold2_france,0.25,1,IE001AP,fold5_north
fold2_france,0.25,1,IE002AP,fold5_north
fold2_france,0.25,1,IE0030D,fold5_north
fold2_france,0.25,1,IE003CP,fold5_north
fold2_france,0.25,1,IE003DP,fold5_north
fold2_france,0.25,1,IE004DP,fold5_north
fold2_france,0.25,1,IE006AP,fold5_north
fold2_france,0.25,1,IE006KE,fold5_north
fold2_france,0.25,1,IE007CP,fold5_north
fold2_france,0.25,1,IE007DP,fold5_north
fold2_france,0.25,1,IE0095A,fold5_north
fold2_france,0.25,1,IE0098A,fold5_north
fold2_france,0.25,1,IE0106A,fold5_north
fold2_france,0.25,1,IE010LK,fold5_north
fold2_france,0.25,1,IE012CP,fold5_north
fold2_france,0.25,1,IE016CK,fold5_north
fold2_france,0.25,1,IS0037A,fold5_north
fold2_france,0.25,1,IS0064A,fold5_north
fold2_france,0.25,1,IT0460A,fold3_italy
fold2_france,0.25,1,IT0480A,fold3_italy
fold2_france,0.25,1,IT0499A,fold3_italy
fold2_france,0.25,1,IT0663A,fold3_italy
fold2_france,0.25,1,IT0692A,fold3_italy
fold2_france,0.25,1,IT0778A,fold3_italy
fold2_france,0.25,1,IT0804A,fold3_italy
fold2_france,0.25,1,IT0889A,fold3_italy
fold2_france,0.25,1,IT0892A,fold3_italy
fold2_france,0.25,1,IT0940A,fold3_italy
fold2_france,0.25,1,IT0945A,fold3_italy
fold2_france,0.25,1,IT0956A,fold3_italy
fold2_france,0.25,1,IT0963A,fold3_italy
fold2_france,0.25,1,IT1037A,fold3_italy
fold2_france,0.25,1,IT1048A,fold3_italy
fold2_france,0.25,1,IT1159A,fold3_italy
fold2_france,0.25,1,IT1182A,fold3_italy
fold2_france,0.25,1,IT1186A,fold3_italy
fold2_france,0.25,1,IT1222A,fold3_italy
fold2_france,0.25,1,IT1388A,fold3_italy
fold2_france,0.25,1,IT1493A,fold3_italy
fold2_france,0.25,1,IT1504A,fold3_italy
fold2_france,0.25,1,IT1549A,fold3_italy
fold2_france,0.25,1,IT1619A,fold3_italy
fold2_france,0.25,1,IT1654A,fold3_italy
fold2_france,0.25,1,IT1681A,fold3_italy
fold2_france,0.25,1,IT1743A,fold3_italy
fold2_france,0.25,1,IT1817A,fold3_italy
fold2_france,0.25,1,IT1818A,fold3_italy
fold2_france,0.25,1,IT1823A,fold3_italy
fold2_france,0.25,1,IT1842A,fold3_italy
fold2_france,0.25,1,IT1843A,fold3_italy
fold2_france,0.25,1,IT1860A,fold3_italy
fold2_france,0.25,1,IT1863A,fold3_italy
fold2_france,0.25,1,IT1868A,fold3_italy
fold2_france,0.25,1,IT1871A,fold3_italy
fold2_france,0.25,1,IT1915A,fold3_italy
fold2_france,0.25,1,IT1918A,fold3_italy
fold2_france,0.25,1,IT1921A,fold3_italy
fold2_france,0.25,1,IT1947A,fold3_italy
fold2_france,0.25,1,IT1953A,fold3_italy
fold2_france,0.25,1,IT1967A,fold3_italy
fold2_france,0.25,1,IT1977A,fold3_italy
fold2_france,0.25,1,IT2009A,fold3_italy
fold2_france,0.25,1,IT2011A,fold3_italy
fold2_france,0.25,1,IT2013A,fold3_italy
fold2_france,0.25,1,IT2039A,fold3_italy
fold2_france,0.25,1,IT2066A,fold3_italy
fold2_france,0.25,1,IT2078A,fold3_italy
fold2_france,0.25,1,IT2097A,fold3_italy
fold2_france,0.25,1,IT2113A,fold3_italy
fold2_france,0.25,1,IT2114A,fold3_italy
fold2_france,0.25,1,IT2116A,fold3_italy
fold2_france,0.25,1,IT2143A,fold3_italy
fold2_france,0.25,1,IT2148A,fold3_italy
fold2_france,0.25,1,IT2151A,fold3_italy
fold2_france,0.25,1,IT2152A,fold3_italy
fold2_france,0.25,1,IT2166A,fold3_italy
fold2_france,0.25,1,IT2170A,fold3_italy
fold2_france,0.25,1,IT2201A,fold3_italy
fold2_france,0.25,1,IT2202A,fold3_italy
fold2_france,0.25,1,IT2203A,fold3_italy
fold2_france,0.25,1,IT2210A,fold3_italy
fold2_france,0.25,1,IT2214A,fold3_italy
fold2_france,0.25,1,IT2227A,fold3_italy
fold2_france,0.25,1,IT2251A,fold3_italy
fold2_france,0.25,1,IT2298A,fold3_italy
fold2_france,0.25,1,IT2302A,fold3_italy
fold2_france,0.25,1,IT2323A,fold3_italy
fold2_france,0.25,1,LT00003,fold5_north
fold2_france,0.25,1,LT00012,fold5_north
fold2_france,0.25,1,LT00022,fold5_north
fold2_france,0.25,1,LV0031A,fold5_north
fold2_france,0.25,1,MK0031A,fold7_balkan_s
fold2_france,0.25,1,MK0034A,fold7_balkan_s
fold2_france,0.25,1,MK0037A,fold7_balkan_s
fold2_france,0.25,1,MK0047A,fold7_balkan_s
fold2_france,0.25,1,MK0050A,fold7_balkan_s
fold2_france,0.25,1,NO0057A,fold5_north
fold2_france,0.25,1,NO0059A,fold5_north
fold2_france,0.25,1,NO0060A,fold5_north
fold2_france,0.25,1,NO0073A,fold5_north
fold2_france,0.25,1,NO0084A,fold5_north
fold2_france,0.25,1,NO0109A,fold5_north
fold2_france,0.25,1,NO0110A,fold5_north
fold2_france,0.25,1,NO0114A,fold5_north
fold2_france,0.25,1,NO0127A,fold5_north
fold2_france,0.25,1,NO0143A,fold5_north
fold2_france,0.25,1,PL0039A,fold8_poland
fold2_france,0.25,1,PL0136A,fold8_poland
fold2_france,0.25,1,PL0140A,fold8_poland
fold2_france,0.25,1,PL0150A,fold8_poland
fold2_france,0.25,1,PL0212A,fold8_poland
fold2_france,0.25,1,PL0238A,fold8_poland
fold2_france,0.25,1,PL0252A,fold8_poland
fold2_france,0.25,1,PL0295A,fold8_poland
fold2_france,0.25,1,PL0413A,fold8_poland
fold2_france,0.25,1,PL0490A,fold8_poland
fold2_france,0.25,1,PL0491A,fold8_poland
fold2_france,0.25,1,PL0492A,fold8_poland
fold2_france,0.25,1,PL0493A,fold8_poland
fold2_france,0.25,1,PL0494A,fold8_poland
fold2_france,0.25,1,PL0499A,fold8_poland
fold2_france,0.25,1,PL0503A,fold8_poland
fold2_france,0.25,1,PL0505A,fold8_poland
fold2_france,0.25,1,PL0507A,fold8_poland
fold2_france,0.25,1,PL0517A,fold8_poland
fold2_france,0.25,1,PL0518A,fold8_poland
fold2_france,0.25,1,PL0523A,fold8_poland
fold2_france,0.25,1,PL0535A,fold8_poland
fold2_france,0.25,1,PL0542A,fold8_poland
fold2_france,0.25,1,PL0544A,fold8_poland
fold2_france,0.25,1,PL0549A,fold8_poland
fold2_france,0.25,1,PL0550A,fold8_poland
fold2_france,0.25,1,PL0554A,fold8_poland
fold2_france,0.25,1,PL0565A,fold8_poland
fold2_france,0.25,1,PL0624A,fold8_poland
fold2_france,0.25,1,PL0647A,fold8_poland
fold2_france,0.25,1,PL0653A,fold8_poland
fold2_france,0.25,1,PL0681A,fold8_poland
fold2_france,0.25,1,PL0683A,fold8_poland
fold2_france,0.25,1,PL0709A,fold8_poland
fold2_france,0.25,1,PL0736A,fold8_poland
fold2_france,0.25,1,PL0738A,fold8_poland
fold2_france,0.25,1,PL0763A,fold8_poland
fold2_france,0.25,1,PL0800A,fold8_poland
fold2_france,0.25,1,PL0824A,fold8_poland
fold2_france,0.25,1,PL0828A,fold8_poland
fold2_france,0.25,1,PL0846A,fold8_poland
fold2_france,0.25,1,PL0848A,fold8_poland
fold2_france,0.25,1,PL0849A,fold8_poland
fold2_france,0.25,1,RO0087A,fold6_balkan_e
fold2_france,0.25,1,RO0154A,fold6_balkan_e
fold2_france,0.25,1,RO0159A,fold6_balkan_e
fold2_france,0.25,1,RO0205A,fold6_balkan_e
fold2_france,0.25,1,RO0211A,fold6_balkan_e
fold2_france,0.25,1,RO0226A,fold6_balkan_e
fold2_france,0.25,1,RO0227A,fold6_balkan_e
fold2_france,0.25,1,RO0230A,fold6_balkan_e
fold2_france,0.25,1,RO0239A,fold6_balkan_e
fold2_france,0.25,1,RO0241A,fold6_balkan_e
fold2_france,0.25,1,RO0244A,fold6_balkan_e
fold2_france,0.25,1,RO0245A,fold6_balkan_e
fold2_france,0.25,1,RS0030A,fold6_balkan_e
fold2_france,0.25,1,RS0032A,fold6_balkan_e
fold2_france,0.25,1,RS0050A,fold6_balkan_e
fold2_france,0.25,1,SE0085A,fold5_north
fold2_france,0.25,1,SE0117A,fold5_north
fold2_france,0.25,1,SE09569,fold5_north
fold2_france,0.25,1,SE159388,fold5_north
fold2_france,0.25,1,SE301113,fold5_north
fold2_france,0.25,1,SE343956,fold5_north
fold2_france,0.25,1,SE429526,fold5_north
fold2_france,0.25,1,SI0003A,fold6_balkan_e
fold2_france,0.25,1,SI0073A,fold6_balkan_e
fold2_france,0.25,1,SI0074A,fold6_balkan_e
fold2_france,0.25,1,SK0002A,fold8_poland
fold2_france,0.25,1,SK0027A,fold8_poland
fold2_france,0.25,1,SK0037A,fold8_poland
fold2_france,0.25,1,SK0045A,fold8_poland
fold2_france,0.25,1,SK0064A,fold8_poland
fold2_france,0.25,1,SK0073A,fold8_poland
fold2_france,0.25,1,SK0074A,fold8_poland
fold2_france,0.25,1,SK0075A,fold8_poland
fold2_france,0.25,1,SK0267A,fold8_poland
fold2_france,0.25,1,TR0030A,fold7_balkan_s
fold2_france,0.25,1,TR0032A,fold7_balkan_s
fold2_france,0.25,1,TR0033A,fold7_balkan_s
fold2_france,0.25,1,TR0055A,fold7_balkan_s
fold2_france,0.25,1,TR0057A,fold7_balkan_s
fold2_france,0.25,1,TR0070A,fold7_balkan_s
fold2_france,0.25,1,TR0081A,fold7_balkan_s
fold2_france,0.25,1,TR0083A,fold7_balkan_s
fold2_france,0.25,1,TR0099A,fold7_balkan_s
fold2_france,0.25,1,TR061421,fold7_balkan_s
fold2_france,0.25,1,TR061842,fold7_balkan_s
fold2_france,0.25,1,TR061941,fold7_balkan_s
fold2_france,0.25,1,TR110241,fold7_balkan_s
fold2_france,0.25,1,TR140213,fold7_balkan_s
fold2_france,0.25,1,TR140331,fold7_balkan_s
fold2_france,0.25,1,TR160613,fold7_balkan_s
fold2_france,0.25,1,TR170313,fold7_balkan_s
fold2_france,0.25,1,TR280241,fold7_balkan_s
fold2_france,0.25,1,TR340841,fold7_balkan_s
fold2_france,0.25,1,TR343241,fold7_balkan_s
fold2_france,0.25,1,TR410741,fold7_balkan_s
fold2_france,0.25,1,TR590341,fold7_balkan_s
fold2_france,0.25,1,TR680241,fold7_balkan_s
fold2_france,0.25,1,TR770212,fold7_balkan_s
fold2_france,0.25,1,TR780121,fold7_balkan_s
fold2_france,0.25,1,XK0005A,fold6_balkan_e
fold2_france,0.25,1,XK0006A,fold6_balkan_e
fold2_france,0.25,1,XK0012A,fold6_balkan_e
fold2_france,0.25,2,AD0942A,fold1_iberia
fold2_france,0.25,2,AT0ENK1,fold4_alpine
fold2_france,0.25,2,AT2KA21,fold4_alpine
fold2_france,0.25,2,AT2KA71,fold4_alpine
fold2_france,0.25,2,AT31905,fold4_alpine
fold2_france,0.25,2,AT32701,fold4_alpine
fold2_france,0.25,2,AT4S125,fold4_alpine
fold2_france,0.25,2,AT4S173,fold4_alpine
fold2_france,0.25,2,AT4S404,fold4_alpine
fold2_france,0.25,2,AT4S415,fold4_alpine
fold2_france,0.25,2,AT4S416,fold4_alpine
fold2_france,0.25,2,AT4S431,fold4_alpine
fold2_france,0.25,2,AT52300,fold4_alpine
fold2_france,0.25,2,AT60170,fold4_alpine
fold2_france,0.25,2,AT60176,fold4_alpine
fold2_france,0.25,2,AT72710,fold4_alpine
fold2_france,0.25,2,AT80807,fold4_alpine
fold2_france,0.25,2,AT90A23,fold4_alpine
fold2_france,0.25,2,AT90AKC,fold4_alpine
fold2_france,0.25,2,AT9BELG,fold4_alpine
fold2_france,0.25,2,AT9KEND,fold4_alpine
fold2_france,0.25,2,BA0043A,fold6_balkan_e
fold2_france,0.25,2,BA0065A,fold6_balkan_e
fold2_france,0.25,2,BG0045A,fold6_balkan_e
fold2_france,0.25,2,CH0005A,fold4_alpine
fold2_france,0.25,2,CZ0ARIE,fold8_poland
fold2_france,0.25,2,CZ0BBML,fold8_poland
fold2_france,0.25,2,CZ0BBMS,fold8_poland
fold2_france,0.25,2,CZ0BBNY,fold8_poland
fold2_france,0.25,2,CZ0BKUC,fold8_poland
fold2_france,0.25,2,CZ0EMTP,fold8_poland
fold2_france,0.25,2,CZ0LFRT,fold8_poland
fold2_france,0.25,2,CZ0MOLJ,fold8_poland
fold2_france,0.25,2,CZ0MOLS,fold8_poland
fold2_france,0.25,2,CZ0MSMS,fold8_poland
fold2_france,0.25,2,CZ0PKUJ,fold8_poland
fold2_france,0.25,2,CZ0PPLV,fold8_poland
fold2_france,0.25,2,CZ0TBRS,fold8_poland
fold2_france,0.25,2,CZ0TOPO,fold8_poland
fold2_france,0.25,2,CZ0TOPR,fold8_poland
fold2_france,0.25,2,CZ0UDCM,fold8_poland
fold2_france,0.25,2,CZ0ULOM,fold8_poland
fold2_france,0.25,2,CZ0USTE,fold8_poland
fold2_france,0.25,2,CZ0UULD,fold8_poland
fold2_france,0.25,2,CZ0ZVMZ,fold8_poland
fold2_france,0.25,2,CZ0ZZLN,fold8_poland
fold2_france,0.25,2,CZ0ZZZS,fold8_poland
fold2_france,0.25,2,DEBW013,fold4_alpine
fold2_france,0.25,2,DEBW015,fold4_alpine
fold2_france,0.25,2,DEBW029,fold4_alpine
fold2_france,0.25,2,DEBY004,fold4_alpine
fold2_france,0.25,2,DEBY007,fold4_alpine
fold2_france,0.25,2,DEBY009,fold4_alpine
fold2_france,0.25,2,DEBY035,fold4_alpine
fold2_france,0.25,2,DEBY039,fold4_alpine
fold2_france,0.25,2,DEBY052,fold4_alpine
fold2_france,0.25,2,DEBY053,fold4_alpine
fold2_france,0.25,2,DEBY067,fold4_alpine
fold2_france,0.25,2,DEHE001,fold4_alpine
fold2_france,0.25,2,DEHE005,fold4_alpine
fold2_france,0.25,2,DEHE032,fold4_alpine
fold2_france,0.25,2,DEHE043,fold4_alpine
fold2_france,0.25,2,DEHE061,fold4_alpine
fold2_france,0.25,2,DEHE062,fold4_alpine
fold2_france,0.25,2,DEHE134,fold4_alpine
fold2_france,0.25,2,DENW181,fold4_alpine
fold2_france,0.25,2,DERP009,fold4_alpine
fold2_france,0.25,2,DERP046,fold4_alpine
fold2_france,0.25,2,DK0012R,fold5_north
fold2_france,0.25,2,DK0030A,fold5_north
fold2_france,0.25,2,DK0056A,fold5_north
fold2_france,0.25,2,DK0059A,fold5_north
fold2_france,0.25,2,EE0011R,fold5_north
fold2_france,0.25,2,EE0019A,fold5_north
fold2_france,0.25,2,ES0006R,fold1_iberia
fold2_france,0.25,2,ES0012R,fold1_iberia
fold2_france,0.25,2,ES0110A,fold1_iberia
fold2_france,0.25,2,ES0118A,fold1_iberia
fold2_france,0.25,2,ES0343A,fold1_iberia
fold2_france,0.25,2,ES0825A,fold1_iberia
fold2_france,0.25,2,ES1044A,fold1_iberia
fold2_france,0.25,2,ES1162A,fold1_iberia
fold2_france,0.25,2,ES1193A,fold1_iberia
fold2_france,0.25,2,ES1222A,fold1_iberia
fold2_france,0.25,2,ES1248A,fold1_iberia
fold2_france,0.25,2,ES1269A,fold1_iberia
fold2_france,0.25,2,ES1349A,fold1_iberia
fold2_france,0.25,2,ES1386A,fold1_iberia
fold2_france,0.25,2,ES1418A,fold1_iberia
fold2_france,0.25,2,ES1529A,fold1_iberia
fold2_france,0.25,2,ES1602A,fold1_iberia
fold2_france,0.25,2,ES1654A,fold1_iberia
fold2_france,0.25,2,ES1684A,fold1_iberia
fold2_france,0.25,2,ES1802A,fold1_iberia
fold2_france,0.25,2,ES1803A,fold1_iberia
fold2_france,0.25,2,ES1809A,fold1_iberia
fold2_france,0.25,2,ES1858A,fold1_iberia
fold2_france,0.25,2,ES1869A,fold1_iberia
fold2_france,0.25,2,ES1885A,fold1_iberia
fold2_france,0.25,2,ES1890A,fold1_iberia
fold2_france,0.25,2,ES1922A,fold1_iberia
fold2_france,0.25,2,ES2005A,fold1_iberia
fold2_france,0.25,2,ES2010A,fold1_iberia
fold2_france,0.25,2,ES2041A,fold1_iberia
fold2_france,0.25,2,ES2051A,fold1_iberia
fold2_france,0.25,2,ES2085A,fold1_iberia
fold2_france,0.25,2,ES2089A,fold1_iberia
fold2_france,0.25,2,ES2095A,fold1_iberia
fold2_france,0.25,2,ES2102A,fold1_iberia
fold2_france,0.25,2,ES2140A,fold1_iberia
fold2_france,0.25,2,ES2146A,fold1_iberia
fold2_france,0.25,2,ES2160A,fold1_iberia
fold2_france,0.25,2,ES2162A,fold1_iberia
fold2_france,0.25,2,ES2182A,fold1_iberia
fold2_france,0.25,2,FI00027,fold5_north
fold2_france,0.25,2,FI00356,fold5_north
fold2_france,0.25,2,FI00425,fold5_north
fold2_france,0.25,2,FI00721,fold5_north
fold2_france,0.25,2,FI00781,fold5_north
fold2_france,0.25,2,FI00955,fold5_north
fold2_france,0.25,2,GR0037A,fold7_balkan_s
fold2_france,0.25,2,GR0039A,fold7_balkan_s
fold2_france,0.25,2,GR0110R,fold7_balkan_s
fold2_france,0.25,2,GR0410A,fold7_balkan_s
fold2_france,0.25,2,GR0423A,fold7_balkan_s
fold2_france,0.25,2,GR0456A,fold7_balkan_s
fold2_france,0.25,2,HR0011A,fold6_balkan_e
fold2_france,0.25,2,HR0017A,fold6_balkan_e
fold2_france,0.25,2,HR0022A,fold6_balkan_e
fold2_france,0.25,2,HR0035A,fold6_balkan_e
fold2_france,0.25,2,HR0039A,fold6_balkan_e
fold2_france,0.25,2,HU0029A,fold6_balkan_e
fold2_france,0.25,2,HU0037A,fold6_balkan_e
fold2_france,0.25,2,HU0039A,fold6_balkan_e
fold2_france,0.25,2,IE0028A,fold5_north
fold2_france,0.25,2,IE002AP,fold5_north
fold2_france,0.25,2,IE002LH,fold5_north
fold2_france,0.25,2,IE005OY,fold5_north
fold2_france,0.25,2,IE006KE,fold5_north
fold2_france,0.25,2,IE007CP,fold5_north
fold2_france,0.25,2,IE007GY,fold5_north
fold2_france,0.25,2,IE008CP,fold5_north
fold2_france,0.25,2,IE0098A,fold5_north
fold2_france,0.25,2,IE009CP,fold5_north
fold2_france,0.25,2,IE0106A,fold5_north
fold2_france,0.25,2,IE010LK,fold5_north
fold2_france,0.25,2,IE0127A,fold5_north
fold2_france,0.25,2,IE012CK,fold5_north
fold2_france,0.25,2,IE013CK,fold5_north
fold2_france,0.25,2,IS0025A,fold5_north
fold2_france,0.25,2,IS0037A,fold5_north
fold2_france,0.25,2,IT0470A,fold3_italy
fold2_france,0.25,2,IT0594A,fold3_italy
fold2_france,0.25,2,IT0703A,fold3_italy
fold2_france,0.25,2,IT0777A,fold3_italy
fold2_france,0.25,2,IT0804A,fold3_italy
fold2_france,0.25,2,IT0889A,fold3_italy
fold2_france,0.25,2,IT1016A,fold3_italy
fold2_france,0.25,2,IT1048A,fold3_italy
fold2_france,0.25,2,IT1128A,fold3_italy
fold2_france,0.25,2,IT1143A,fold3_italy
fold2_france,0.25,2,IT1145A,fold3_italy
fold2_france,0.25,2,IT1179A,fold3_italy
fold2_france,0.25,2,IT1182A,fold3_italy
fold2_france,0.25,2,IT1222A,fold3_italy
fold2_france,0.25,2,IT1247A,fold3_italy
fold2_france,0.25,2,IT1409A,fold3_italy
fold2_france,0.25,2,IT1423A,fold3_italy
fold2_france,0.25,2,IT1456A,fold3_italy
fold2_france,0.25,2,IT1464A,fold3_italy
fold2_france,0.25,2,IT1488A,fold3_italy
fold2_france,0.25,2,IT1504A,fold3_italy
fold2_france,0.25,2,IT1544A,fold3_italy
fold2_france,0.25,2,IT1553A,fold3_italy
fold2_france,0.25,2,IT1576A,fold3_italy
fold2_france,0.25,2,IT1582A,fold3_italy
fold2_france,0.25,2,IT1609A,fold3_italy
fold2_france,0.25,2,IT1650A,fold3_italy
fold2_france,0.25,2,IT1743A,fold3_italy
fold2_france,0.25,2,IT1773A,fold3_italy
fold2_france,0.25,2,IT1788A,fold3_italy
fold2_france,0.25,2,IT1818A,fold3_italy
fold2_france,0.25,2,IT1826A,fold3_italy
fold2_france,0.25,2,IT1836A,fold3_italy
fold2_france,0.25,2,IT1842A,fold3_italy
fold2_france,0.25,2,IT1843A,fold3_italy
fold2_france,0.25,2,IT1856A,fold3_italy
fold2_france,0.25,2,IT1874A,fold3_italy
fold2_france,0.25,2,IT1876A,fold3_italy
fold2_france,0.25,2,IT1894A,fold3_italy
fold2_france,0.25,2,IT1900A,fold3_italy
fold2_france,0.25,2,IT1947A,fold3_italy
fold2_france,0.25,2,IT1953A,fold3_italy
fold2_france,0.25,2,IT2003A,fold3_italy
fold2_france,0.25,2,IT2039A,fold3_italy
fold2_france,0.25,2,IT2104A,fold3_italy
fold2_france,0.25,2,IT2109A,fold3_italy
fold2_france,0.25,2,IT2121A,fold3_italy
fold2_france,0.25,2,IT2128A,fold3_italy
fold2_france,0.25,2,IT2129A,fold3_italy
fold2_france,0.25,2,IT2134A,fold3_italy
fold2_france,0.25,2,IT2141A,fold3_italy
fold2_france,0.25,2,IT2143A,fold3_italy
fold2_france,0.25,2,IT2170A,fold3_italy
fold2_france,0.25,2,IT2172A,fold3_italy
fold2_france,0.25,2,IT2202A,fold3_italy
fold2_france,0.25,2,IT2203A,fold3_italy
fold2_france,0.25,2,IT2205A,fold3_italy
fold2_france,0.25,2,IT2209A,fold3_italy
fold2_france,0.25,2,IT2214A,fold3_italy
fold2_france,0.25,2,IT2227A,fold3_italy
fold2_france,0.25,2,IT2254A,fold3_italy
fold2_france,0.25,2,IT2263A,fold3_italy
fold2_france,0.25,2,IT2280A,fold3_italy
fold2_france,0.25,2,IT2282A,fold3_italy
fold2_france,0.25,2,IT2303A,fold3_italy
